No.;Time;;;;;;Time 2;Time 1;Delay;;;Delay 1;Delay 2;Jitter
1032;7,296565;;;;;;7,296565;7,296565;0;;;0;0;0
1033;7,296565;;;;;;7,296565;7,296565;0;;;-0,00019;0,00019;0,00038
1034;7,296565;;;;;;7,296755;7,296565;0,00019;;;2,9E-05;0,000161;0,000132
1035;7,296755;;;;;;7,296916;7,296755;0,000161;;;3,2E-05;0,000129;9,7E-05
1036;7,296916;;;;;;7,297045;7,296916;0,000129;;;7E-06;0,000122;0,000115
1037;7,297045;;;;;;7,297167;7,297045;0,000122;;;-6,6E-05;0,000188;0,000254
1038;7,297167;;;;;;7,297355;7,297167;0,000188;;;7E-05;0,000118;4,8E-05
1039;7,297355;;;;;;7,297473;7,297355;0,000118;;;-4,6E-05;0,000164;0,00021
1040;7,297473;;;;;;7,297637;7,297473;0,000164;;;9,8E-05;6,6E-05;-3,2E-05
1041;7,297637;;;;;;7,297703;7,297637;6,6E-05;;;6,6E-05;0;-6,6E-05
1042;7,297703;;;;;;7,297703;7,297703;0;;;0;0;0
1043;7,297703;;;;;;7,297703;7,297703;0;;;-9,8E-05;9,8E-05;0,000196
1044;7,297703;;;;;;7,297801;7,297703;9,8E-05;;;9,8E-05;0;-9,8E-05
1045;7,297801;;;;;;7,297801;7,297801;0;;;-6,3E-05;6,3E-05;0,000126
1046;7,297801;;;;;;7,297864;7,297801;6,3E-05;;;-7,6E-05;0,000139;0,000215
1047;7,297864;;;;;;7,298003;7,297864;0,000139;;;-6,5E-05;0,000204;0,000269
1048;7,298003;;;;;;7,298207;7,298003;0,000204;;;-8E-06;0,000212;0,00022
1049;7,298207;;;;;;7,298419;7,298207;0,000212;;;-4,3E-05;0,000255;0,000298
1050;7,298419;;;;;;7,298674;7,298419;0,000255;;;7,1E-05;0,000184;0,000113
1051;7,298674;;;;;;7,298858;7,298674;0,000184;;;-0,003156;0,00334;0,006496
1052;7,298858;;;;;;7,302198;7,298858;0,00334;;;0,00334;0;-0,00334
1053;7,302198;;;;;;7,302198;7,302198;0;;;0;0;0
1054;7,302198;;;;;;7,302198;7,302198;0;;;0;0;0
1055;7,302198;;;;;;7,302198;7,302198;0;;;0;0;0
1056;7,302198;;;;;;7,302198;7,302198;0;;;0;0;0
1057;7,302198;;;;;;7,302198;7,302198;0;;;-0,000264;0,000264;0,000528
1058;7,302198;;;;;;7,302462;7,302198;0,000264;;;0,000264;0;-0,000264
1059;7,302462;;;;;;7,302462;7,302462;0;;;0;0;0
1060;7,302462;;;;;;7,302462;7,302462;0;;;0;0;0
1061;7,302462;;;;;;7,302462;7,302462;0;;;-7,7E-05;7,7E-05;0,000154
1062;7,302462;;;;;;7,302539;7,302462;7,7E-05;;;7,7E-05;0;-7,7E-05
1063;7,302539;;;;;;7,302539;7,302539;0;;;0;0;0
1064;7,302539;;;;;;7,302539;7,302539;0;;;0;0;0
1065;7,302539;;;;;;7,302539;7,302539;0;;;-0,000231;0,000231;0,000462
1066;7,302539;;;;;;7,30277;7,302539;0,000231;;;8,2E-05;0,000149;6,7E-05
1067;7,30277;;;;;;7,302919;7,30277;0,000149;;;4,2E-05;0,000107;6,5E-05
1068;7,302919;;;;;;7,303026;7,302919;0,000107;;;-1,3E-05;0,00012;0,000133
1069;7,303026;;;;;;7,303146;7,303026;0,00012;;;1E-06;0,000119;0,000118
1070;7,303146;;;;;;7,303265;7,303146;0,000119;;;-0,000145;0,000264;0,000409
1071;7,303265;;;;;;7,303529;7,303265;0,000264;;;0,000155;0,000109;-4,6E-05
1072;7,303529;;;;;;7,303638;7,303529;0,000109;;;-0,002784;0,002893;0,005677
1073;7,303638;;;;;;7,306531;7,303638;0,002893;;;0,00272;0,000173;-0,002547
1074;7,306531;;;;;;7,306704;7,306531;0,000173;;;0,000173;0;-0,000173
1075;7,306704;;;;;;7,306704;7,306704;0;;;0;0;0
1076;7,306704;;;;;;7,306704;7,306704;0;;;0;0;0
1077;7,306704;;;;;;7,306704;7,306704;0;;;0;0;0
1078;7,306704;;;;;;7,306704;7,306704;0;;;0;0;0
1079;7,306704;;;;;;7,306704;7,306704;0;;;0;0;0
1080;7,306704;;;;;;7,306704;7,306704;0;;;-0,000661;0,000661;0,001322
1081;7,306704;;;;;;7,307365;7,306704;0,000661;;;0,000502;0,000159;-0,000343
1082;7,307365;;;;;;7,307524;7,307365;0,000159;;;5,6E-05;0,000103;4,7E-05
1083;7,307524;;;;;;7,307627;7,307524;0,000103;;;-2,4E-05;0,000127;0,000151
1084;7,307627;;;;;;7,307754;7,307627;0,000127;;;-0,006722;0,006849;0,013571
1085;7,307754;;;;;;7,314603;7,307754;0,006849;;;0,006849;0;-0,006849
1086;7,314603;;;;;;7,314603;7,314603;0;;;0;0;0
1087;7,314603;;;;;;7,314603;7,314603;0;;;0;0;0
1088;7,314603;;;;;;7,314603;7,314603;0;;;0;0;0
1089;7,314603;;;;;;7,314603;7,314603;0;;;0;0;0
1090;7,314603;;;;;;7,314603;7,314603;0;;;0;0;0
1091;7,314603;;;;;;7,314603;7,314603;0;;;0;0;0
1092;7,314603;;;;;;7,314603;7,314603;0;;;0;0;0
1093;7,314603;;;;;;7,314603;7,314603;0;;;0;0;0
1094;7,314603;;;;;;7,314603;7,314603;0;;;-0,000195;0,000195;0,00039
1095;7,314603;;;;;;7,314798;7,314603;0,000195;;;0,000195;0;-0,000195
1096;7,314798;;;;;;7,314798;7,314798;0;;;0;0;0
1097;7,314798;;;;;;7,314798;7,314798;0;;;0;0;0
1098;7,314798;;;;;;7,314798;7,314798;0;;;0;0;0
1099;7,314798;;;;;;7,314798;7,314798;0;;;-7,6E-05;7,6E-05;0,000152
1100;7,314798;;;;;;7,314874;7,314798;7,6E-05;;;2,3E-05;5,3E-05;3E-05
1101;7,314874;;;;;;7,314927;7,314874;5,3E-05;;;5,3E-05;0;-5,3E-05
1102;7,314927;;;;;;7,314927;7,314927;0;;;0;0;0
1103;7,314927;;;;;;7,314927;7,314927;0;;;0;0;0
1104;7,314927;;;;;;7,314927;7,314927;0;;;0;0;0
1105;7,314927;;;;;;7,314927;7,314927;0;;;0;0;0
1106;7,314927;;;;;;7,314927;7,314927;0;;;0;0;0
1107;7,314927;;;;;;7,314927;7,314927;0;;;0;0;0
1108;7,314927;;;;;;7,314927;7,314927;0;;;0;0;0
1109;7,314927;;;;;;7,314927;7,314927;0;;;0;0;0
1110;7,314927;;;;;;7,314927;7,314927;0;;;0;0;0
1111;7,314927;;;;;;7,314927;7,314927;0;;;0;0;0
1112;7,314927;;;;;;7,314927;7,314927;0;;;0;0;0
1113;7,314927;;;;;;7,314927;7,314927;0;;;0;0;0
1114;7,314927;;;;;;7,314927;7,314927;0;;;0;0;0
1115;7,314927;;;;;;7,314927;7,314927;0;;;-0,000135;0,000135;0,00027
1116;7,314927;;;;;;7,315062;7,314927;0,000135;;;-8,9E-05;0,000224;0,000313
1117;7,315062;;;;;;7,315286;7,315062;0,000224;;;3,5E-05;0,000189;0,000154
1118;7,315286;;;;;;7,315475;7,315286;0,000189;;;6,3E-05;0,000126;6,3E-05
1119;7,315475;;;;;;7,315601;7,315475;0,000126;;;4E-06;0,000122;0,000118
1120;7,315601;;;;;;7,315723;7,315601;0,000122;;;1E-06;0,000121;0,00012
1121;7,315723;;;;;;7,315844;7,315723;0,000121;;;-1E-06;0,000122;0,000123
1122;7,315844;;;;;;7,315966;7,315844;0,000122;;;1E-06;0,000121;0,00012
1123;7,315966;;;;;;7,316087;7,315966;0,000121;;;2E-06;0,000119;0,000117
1124;7,316087;;;;;;7,316206;7,316087;0,000119;;;-5E-06;0,000124;0,000129
1125;7,316206;;;;;;7,31633;7,316206;0,000124;;;4E-06;0,00012;0,000116
1126;7,31633;;;;;;7,31645;7,31633;0,00012;;;-8E-06;0,000128;0,000136
1127;7,31645;;;;;;7,316578;7,31645;0,000128;;;8E-06;0,00012;0,000112
1128;7,316578;;;;;;7,316698;7,316578;0,00012;;;-5E-06;0,000125;0,00013
1129;7,316698;;;;;;7,316823;7,316698;0,000125;;;-3E-06;0,000128;0,000131
1130;7,316823;;;;;;7,316951;7,316823;0,000128;;;1,8E-05;0,00011;9,2E-05
1131;7,316951;;;;;;7,317061;7,316951;0,00011;;;-5,5E-05;0,000165;0,00022
1132;7,317061;;;;;;7,317226;7,317061;0,000165;;;-0,005279;0,005444;0,010723
1133;7,317226;;;;;;7,32267;7,317226;0,005444;;;0,005444;0;-0,005444
1134;7,32267;;;;;;7,32267;7,32267;0;;;0;0;0
1135;7,32267;;;;;;7,32267;7,32267;0;;;0;0;0
1136;7,32267;;;;;;7,32267;7,32267;0;;;0;0;0
1137;7,32267;;;;;;7,32267;7,32267;0;;;0;0;0
1138;7,32267;;;;;;7,32267;7,32267;0;;;0;0;0
1139;7,32267;;;;;;7,32267;7,32267;0;;;0;0;0
1140;7,32267;;;;;;7,32267;7,32267;0;;;0;0;0
1141;7,32267;;;;;;7,32267;7,32267;0;;;0;0;0
1142;7,32267;;;;;;7,32267;7,32267;0;;;-0,000215;0,000215;0,00043
1143;7,32267;;;;;;7,322885;7,32267;0,000215;;;0,000215;0;-0,000215
1144;7,322885;;;;;;7,322885;7,322885;0;;;0;0;0
1145;7,322885;;;;;;7,322885;7,322885;0;;;0;0;0
1146;7,322885;;;;;;7,322885;7,322885;0;;;0;0;0
1147;7,322885;;;;;;7,322885;7,322885;0;;;-7,4E-05;7,4E-05;0,000148
1148;7,322885;;;;;;7,322959;7,322885;7,4E-05;;;2,4E-05;5E-05;2,6E-05
1149;7,322959;;;;;;7,323009;7,322959;5E-05;;;5E-05;0;-5E-05
1150;7,323009;;;;;;7,323009;7,323009;0;;;0;0;0
1151;7,323009;;;;;;7,323009;7,323009;0;;;0;0;0
1152;7,323009;;;;;;7,323009;7,323009;0;;;0;0;0
1153;7,323009;;;;;;7,323009;7,323009;0;;;0;0;0
1154;7,323009;;;;;;7,323009;7,323009;0;;;0;0;0
1155;7,323009;;;;;;7,323009;7,323009;0;;;0;0;0
1156;7,323009;;;;;;7,323009;7,323009;0;;;0;0;0
1157;7,323009;;;;;;7,323009;7,323009;0;;;0;0;0
1158;7,323009;;;;;;7,323009;7,323009;0;;;0;0;0
1159;7,323009;;;;;;7,323009;7,323009;0;;;0;0;0
1160;7,323009;;;;;;7,323009;7,323009;0;;;0;0;0
1161;7,323009;;;;;;7,323009;7,323009;0;;;0;0;0
1162;7,323009;;;;;;7,323009;7,323009;0;;;0;0;0
1163;7,323009;;;;;;7,323009;7,323009;0;;;-0,000135;0,000135;0,00027
1164;7,323009;;;;;;7,323144;7,323009;0,000135;;;-0,000267;0,000402;0,000669
1165;7,323144;;;;;;7,323546;7,323144;0,000402;;;0,000402;0;-0,000402
1166;7,323546;;;;;;7,323546;7,323546;0;;;-0,002307;0,002307;0,004614
1167;7,323546;;;;;;7,325853;7,323546;0,002307;;;0,002086;0,000221;-0,001865
1168;7,325853;;;;;;7,326074;7,325853;0,000221;;;0,000102;0,000119;1,7E-05
1169;7,326074;;;;;;7,326193;7,326074;0,000119;;;3E-06;0,000116;0,000113
1170;7,326193;;;;;;7,326309;7,326193;0,000116;;;-9E-06;0,000125;0,000134
1171;7,326309;;;;;;7,326434;7,326309;0,000125;;;-0,000201;0,000326;0,000527
1172;7,326434;;;;;;7,32676;7,326434;0,000326;;;5E-06;0,000321;0,000316
1173;7,32676;;;;;;7,327081;7,32676;0,000321;;;-0,001402;0,001723;0,003125
1174;7,327081;;;;;;7,328804;7,327081;0,001723;;;0,001573;0,00015;-0,001423
1175;7,328804;;;;;;7,328954;7,328804;0,00015;;;-0,001435;0,001585;0,00302
1176;7,328954;;;;;;7,330539;7,328954;0,001585;;;0,001585;0;-0,001585
1177;7,330539;;;;;;7,330539;7,330539;0;;;0;0;0
1178;7,330539;;;;;;7,330539;7,330539;0;;;0;0;0
1179;7,330539;;;;;;7,330539;7,330539;0;;;-0,000141;0,000141;0,000282
1180;7,330539;;;;;;7,33068;7,330539;0,000141;;;7,4E-05;6,7E-05;-7E-06
1181;7,33068;;;;;;7,330747;7,33068;6,7E-05;;;6,7E-05;0;-6,7E-05
1182;7,330747;;;;;;7,330747;7,330747;0;;;0;0;0
1183;7,330747;;;;;;7,330747;7,330747;0;;;0;0;0
1184;7,330747;;;;;;7,330747;7,330747;0;;;0;0;0
1185;7,330747;;;;;;7,330747;7,330747;0;;;-7,1E-05;7,1E-05;0,000142
1186;7,330747;;;;;;7,330818;7,330747;7,1E-05;;;1,6E-05;5,5E-05;3,9E-05
1187;7,330818;;;;;;7,330873;7,330818;5,5E-05;;;5,5E-05;0;-5,5E-05
1188;7,330873;;;;;;7,330873;7,330873;0;;;0;0;0
1189;7,330873;;;;;;7,330873;7,330873;0;;;0;0;0
1190;7,330873;;;;;;7,330873;7,330873;0;;;0;0;0
1191;7,330873;;;;;;7,330873;7,330873;0;;;0;0;0
1192;7,330873;;;;;;7,330873;7,330873;0;;;0;0;0
1193;7,330873;;;;;;7,330873;7,330873;0;;;-0,00808;0,00808;0,01616
1194;7,330873;;;;;;7,338953;7,330873;0,00808;;;0,00808;0;-0,00808
1195;7,338953;;;;;;7,338953;7,338953;0;;;0;0;0
1196;7,338953;;;;;;7,338953;7,338953;0;;;0;0;0
1197;7,338953;;;;;;7,338953;7,338953;0;;;0;0;0
1198;7,338953;;;;;;7,338953;7,338953;0;;;0;0;0
1199;7,338953;;;;;;7,338953;7,338953;0;;;0;0;0
1200;7,338953;;;;;;7,338953;7,338953;0;;;0;0;0
1201;7,338953;;;;;;7,338953;7,338953;0;;;0;0;0
1202;7,338953;;;;;;7,338953;7,338953;0;;;0;0;0
1203;7,338953;;;;;;7,338953;7,338953;0;;;-0,000207;0,000207;0,000414
1204;7,338953;;;;;;7,33916;7,338953;0,000207;;;0,000207;0;-0,000207
1205;7,33916;;;;;;7,33916;7,33916;0;;;0;0;0
1206;7,33916;;;;;;7,33916;7,33916;0;;;0;0;0
1207;7,33916;;;;;;7,33916;7,33916;0;;;0;0;0
1208;7,33916;;;;;;7,33916;7,33916;0;;;-0,000322;0,000322;0,000644
1209;7,33916;;;;;;7,339482;7,33916;0,000322;;;-0,000103;0,000425;0,000528
1210;7,339482;;;;;;7,339907;7,339482;0,000425;;;0,000425;0;-0,000425
1211;7,339907;;;;;;7,339907;7,339907;0;;;0;0;0
1212;7,339907;;;;;;7,339907;7,339907;0;;;0;0;0
1213;7,339907;;;;;;7,339907;7,339907;0;;;0;0;0
1214;7,339907;;;;;;7,339907;7,339907;0;;;0;0;0
1215;7,339907;;;;;;7,339907;7,339907;0;;;0;0;0
1216;7,339907;;;;;;7,339907;7,339907;0;;;0;0;0
1217;7,339907;;;;;;7,339907;7,339907;0;;;0;0;0
1218;7,339907;;;;;;7,339907;7,339907;0;;;0;0;0
1219;7,339907;;;;;;7,339907;7,339907;0;;;0;0;0
1220;7,339907;;;;;;7,339907;7,339907;0;;;0;0;0
1221;7,339907;;;;;;7,339907;7,339907;0;;;0;0;0
1222;7,339907;;;;;;7,339907;7,339907;0;;;0;0;0
1223;7,339907;;;;;;7,339907;7,339907;0;;;-0,000318;0,000318;0,000636
1224;7,339907;;;;;;7,340225;7,339907;0,000318;;;0,000318;0;-0,000318
1225;7,340225;;;;;;7,340225;7,340225;0;;;0;0;0
1226;7,340225;;;;;;7,340225;7,340225;0;;;0;0;0
1227;7,340225;;;;;;7,340225;7,340225;0;;;-0,00217;0,00217;0,00434
1228;7,340225;;;;;;7,342395;7,340225;0,00217;;;0,00138;0,00079;-0,00059
1229;7,342395;;;;;;7,343185;7,342395;0,00079;;;0,000477;0,000313;-0,000164
1230;7,343185;;;;;;7,343498;7,343185;0,000313;;;-0,000121;0,000434;0,000555
1231;7,343498;;;;;;7,343932;7,343498;0,000434;;;0,000122;0,000312;0,00019
1232;7,343932;;;;;;7,344244;7,343932;0,000312;;;-0,00212;0,002432;0,004552
1233;7,344244;;;;;;7,346676;7,344244;0,002432;;;-0,108708;0,11114;0,219848
1234;7,346676;;;;;;7,457816;7,346676;0,11114;;;0,105667;0,005473;-0,100194
1235;7,457816;;;;;;7,463289;7,457816;0,005473;;;0,000893;0,00458;0,003687
1236;7,463289;;;;;;7,467869;7,463289;0,00458;;;0,004342;0,000238;-0,004104
1237;7,467869;;;;;;7,468107;7,467869;0,000238;;;0,000238;0;-0,000238
1238;7,468107;;;;;;7,468107;7,468107;0;;;0;0;0
1239;7,468107;;;;;;7,468107;7,468107;0;;;0;0;0
1240;7,468107;;;;;;7,468107;7,468107;0;;;0;0;0
1241;7,468107;;;;;;7,468107;7,468107;0;;;-0,000401;0,000401;0,000802
1242;7,468107;;;;;;7,468508;7,468107;0,000401;;;-0,001849;0,00225;0,004099
1243;7,468508;;;;;;7,470758;7,468508;0,00225;;;0,001006;0,001244;0,000238
1244;7,470758;;;;;;7,472002;7,470758;0,001244;;;0,001244;0;-0,001244
1245;7,472002;;;;;;7,472002;7,472002;0;;;0;0;0
1246;7,472002;;;;;;7,472002;7,472002;0;;;0;0;0
1247;7,472002;;;;;;7,472002;7,472002;0;;;0;0;0
1248;7,472002;;;;;;7,472002;7,472002;0;;;0;0;0
1249;7,472002;;;;;;7,472002;7,472002;0;;;0;0;0
1250;7,472002;;;;;;7,472002;7,472002;0;;;0;0;0
1251;7,472002;;;;;;7,472002;7,472002;0;;;0;0;0
1252;7,472002;;;;;;7,472002;7,472002;0;;;0;0;0
1253;7,472002;;;;;;7,472002;7,472002;0;;;-0,000191;0,000191;0,000382
1254;7,472002;;;;;;7,472193;7,472002;0,000191;;;0,000191;0;-0,000191
1255;7,472193;;;;;;7,472193;7,472193;0;;;0;0;0
1256;7,472193;;;;;;7,472193;7,472193;0;;;0;0;0
1257;7,472193;;;;;;7,472193;7,472193;0;;;0;0;0
1258;7,472193;;;;;;7,472193;7,472193;0;;;-7,8E-05;7,8E-05;0,000156
1259;7,472193;;;;;;7,472271;7,472193;7,8E-05;;;-0,001789;0,001867;0,003656
1260;7,472271;;;;;;7,474138;7,472271;0,001867;;;0,0013;0,000567;-0,000733
1261;7,474138;;;;;;7,474705;7,474138;0,000567;;;-0,001464;0,002031;0,003495
1262;7,474705;;;;;;7,476736;7,474705;0,002031;;;0,002031;0;-0,002031
1263;7,476736;;;;;;7,476736;7,476736;0;;;0;0;0
1264;7,476736;;;;;;7,476736;7,476736;0;;;0;0;0
1265;7,476736;;;;;;7,476736;7,476736;0;;;0;0;0
1266;7,476736;;;;;;7,476736;7,476736;0;;;0;0;0
1267;7,476736;;;;;;7,476736;7,476736;0;;;0;0;0
1268;7,476736;;;;;;7,476736;7,476736;0;;;0;0;0
1269;7,476736;;;;;;7,476736;7,476736;0;;;0;0;0
1270;7,476736;;;;;;7,476736;7,476736;0;;;0;0;0
1271;7,476736;;;;;;7,476736;7,476736;0;;;-0,000182;0,000182;0,000364
1272;7,476736;;;;;;7,476918;7,476736;0,000182;;;0,000182;0;-0,000182
1273;7,476918;;;;;;7,476918;7,476918;0;;;0;0;0
1274;7,476918;;;;;;7,476918;7,476918;0;;;0;0;0
1275;7,476918;;;;;;7,476918;7,476918;0;;;0;0;0
1276;7,476918;;;;;;7,476918;7,476918;0;;;-7,4E-05;7,4E-05;0,000148
1277;7,476918;;;;;;7,476992;7,476918;7,4E-05;;;-0,000294;0,000368;0,000662
1278;7,476992;;;;;;7,47736;7,476992;0,000368;;;-0,001288;0,001656;0,002944
1279;7,47736;;;;;;7,479016;7,47736;0,001656;;;0,001656;0;-0,001656
1280;7,479016;;;;;;7,479016;7,479016;0;;;0;0;0
1281;7,479016;;;;;;7,479016;7,479016;0;;;0;0;0
1282;7,479016;;;;;;7,479016;7,479016;0;;;0;0;0
1283;7,479016;;;;;;7,479016;7,479016;0;;;0;0;0
1284;7,479016;;;;;;7,479016;7,479016;0;;;0;0;0
1285;7,479016;;;;;;7,479016;7,479016;0;;;0;0;0
1286;7,479016;;;;;;7,479016;7,479016;0;;;0;0;0
1287;7,479016;;;;;;7,479016;7,479016;0;;;0;0;0
1288;7,479016;;;;;;7,479016;7,479016;0;;;-0,000184;0,000184;0,000368
1289;7,479016;;;;;;7,4792;7,479016;0,000184;;;0,000184;0;-0,000184
1290;7,4792;;;;;;7,4792;7,4792;0;;;0;0;0
1291;7,4792;;;;;;7,4792;7,4792;0;;;0;0;0
1292;7,4792;;;;;;7,4792;7,4792;0;;;0;0;0
1293;7,4792;;;;;;7,4792;7,4792;0;;;-7,1E-05;7,1E-05;0,000142
1294;7,4792;;;;;;7,479271;7,4792;7,1E-05;;;-6,1E-05;0,000132;0,000193
1295;7,479271;;;;;;7,479403;7,479271;0,000132;;;-0,000176;0,000308;0,000484
1296;7,479403;;;;;;7,479711;7,479403;0,000308;;;-0,001367;0,001675;0,003042
1297;7,479711;;;;;;7,481386;7,479711;0,001675;;;0,001675;0;-0,001675
1298;7,481386;;;;;;7,481386;7,481386;0;;;0;0;0
1299;7,481386;;;;;;7,481386;7,481386;0;;;0;0;0
1300;7,481386;;;;;;7,481386;7,481386;0;;;0;0;0
1301;7,481386;;;;;;7,481386;7,481386;0;;;0;0;0
1302;7,481386;;;;;;7,481386;7,481386;0;;;0;0;0
1303;7,481386;;;;;;7,481386;7,481386;0;;;0;0;0
1304;7,481386;;;;;;7,481386;7,481386;0;;;0;0;0
1305;7,481386;;;;;;7,481386;7,481386;0;;;0;0;0
1306;7,481386;;;;;;7,481386;7,481386;0;;;-0,00017;0,00017;0,00034
1307;7,481386;;;;;;7,481556;7,481386;0,00017;;;0,00017;0;-0,00017
1308;7,481556;;;;;;7,481556;7,481556;0;;;0;0;0
1309;7,481556;;;;;;7,481556;7,481556;0;;;0;0;0
1310;7,481556;;;;;;7,481556;7,481556;0;;;0;0;0
1311;7,481556;;;;;;7,481556;7,481556;0;;;-7,3E-05;7,3E-05;0,000146
1312;7,481556;;;;;;7,481629;7,481556;7,3E-05;;;-0,000116;0,000189;0,000305
1313;7,481629;;;;;;7,481818;7,481629;0,000189;;;-0,000153;0,000342;0,000495
1314;7,481818;;;;;;7,48216;7,481818;0,000342;;;-0,000364;0,000706;0,00107
1315;7,48216;;;;;;7,482866;7,48216;0,000706;;;0,000706;0;-0,000706
1316;7,482866;;;;;;7,482866;7,482866;0;;;0;0;0
1317;7,482866;;;;;;7,482866;7,482866;0;;;0;0;0
1318;7,482866;;;;;;7,482866;7,482866;0;;;0;0;0
1319;7,482866;;;;;;7,482866;7,482866;0;;;-0,000335;0,000335;0,00067
1320;7,482866;;;;;;7,483201;7,482866;0,000335;;;-0,001703;0,002038;0,003741
1321;7,483201;;;;;;7,485239;7,483201;0,002038;;;-0,00326;0,005298;0,008558
1322;7,485239;;;;;;7,490537;7,485239;0,005298;;;0,005078;0,00022;-0,004858
1323;7,490537;;;;;;7,490757;7,490537;0,00022;;;0,00022;0;-0,00022
1324;7,490757;;;;;;7,490757;7,490757;0;;;0;0;0
1325;7,490757;;;;;;7,490757;7,490757;0;;;0;0;0
1326;7,490757;;;;;;7,490757;7,490757;0;;;0;0;0
1327;7,490757;;;;;;7,490757;7,490757;0;;;0;0;0
1328;7,490757;;;;;;7,490757;7,490757;0;;;-0,004512;0,004512;0,009024
1329;7,490757;;;;;;7,495269;7,490757;0,004512;;;0,004512;0;-0,004512
1330;7,495269;;;;;;7,495269;7,495269;0;;;0;0;0
1331;7,495269;;;;;;7,495269;7,495269;0;;;0;0;0
1332;7,495269;;;;;;7,495269;7,495269;0;;;0;0;0
1333;7,495269;;;;;;7,495269;7,495269;0;;;0;0;0
1334;7,495269;;;;;;7,495269;7,495269;0;;;0;0;0
1335;7,495269;;;;;;7,495269;7,495269;0;;;0;0;0
1336;7,495269;;;;;;7,495269;7,495269;0;;;0;0;0
1337;7,495269;;;;;;7,495269;7,495269;0;;;0;0;0
1338;7,495269;;;;;;7,495269;7,495269;0;;;-2,6E-05;2,6E-05;5,2E-05
1339;7,495269;;;;;;7,495295;7,495269;2,6E-05;;;-0,000115;0,000141;0,000256
1340;7,495295;;;;;;7,495436;7,495295;0,000141;;;0,000141;0;-0,000141
1341;7,495436;;;;;;7,495436;7,495436;0;;;0;0;0
1342;7,495436;;;;;;7,495436;7,495436;0;;;0;0;0
1343;7,495436;;;;;;7,495436;7,495436;0;;;0;0;0
1344;7,495436;;;;;;7,495436;7,495436;0;;;0;0;0
1345;7,495436;;;;;;7,495436;7,495436;0;;;-8,7E-05;8,7E-05;0,000174
1346;7,495436;;;;;;7,495523;7,495436;8,7E-05;;;-0,000153;0,00024;0,000393
1347;7,495523;;;;;;7,495763;7,495523;0,00024;;;-0,000232;0,000472;0,000704
1348;7,495763;;;;;;7,496235;7,495763;0,000472;;;-1,5E-05;0,000487;0,000502
1349;7,496235;;;;;;7,496722;7,496235;0,000487;;;0,000487;0;-0,000487
1350;7,496722;;;;;;7,496722;7,496722;0;;;0;0;0
1351;7,496722;;;;;;7,496722;7,496722;0;;;0;0;0
1352;7,496722;;;;;;7,496722;7,496722;0;;;0;0;0
1353;7,496722;;;;;;7,496722;7,496722;0;;;0;0;0
1354;7,496722;;;;;;7,496722;7,496722;0;;;0;0;0
1355;7,496722;;;;;;7,496722;7,496722;0;;;0;0;0
1356;7,496722;;;;;;7,496722;7,496722;0;;;0;0;0
1357;7,496722;;;;;;7,496722;7,496722;0;;;0;0;0
1358;7,496722;;;;;;7,496722;7,496722;0;;;-0,000123;0,000123;0,000246
1359;7,496722;;;;;;7,496845;7,496722;0,000123;;;0,000123;0;-0,000123
1360;7,496845;;;;;;7,496845;7,496845;0;;;0;0;0
1361;7,496845;;;;;;7,496845;7,496845;0;;;0;0;0
1362;7,496845;;;;;;7,496845;7,496845;0;;;0;0;0
1363;7,496845;;;;;;7,496845;7,496845;0;;;-0,000258;0,000258;0,000516
1364;7,496845;;;;;;7,497103;7,496845;0,000258;;;-3,7E-05;0,000295;0,000332
1365;7,497103;;;;;;7,497398;7,497103;0,000295;;;-0,003519;0,003814;0,007333
1366;7,497398;;;;;;7,501212;7,497398;0,003814;;;0,003814;0;-0,003814
1367;7,501212;;;;;;7,501212;7,501212;0;;;0;0;0
1368;7,501212;;;;;;7,501212;7,501212;0;;;0;0;0
1369;7,501212;;;;;;7,501212;7,501212;0;;;0;0;0
1370;7,501212;;;;;;7,501212;7,501212;0;;;0;0;0
1371;7,501212;;;;;;7,501212;7,501212;0;;;0;0;0
1372;7,501212;;;;;;7,501212;7,501212;0;;;0;0;0
1373;7,501212;;;;;;7,501212;7,501212;0;;;0;0;0
1374;7,501212;;;;;;7,501212;7,501212;0;;;0;0;0
1375;7,501212;;;;;;7,501212;7,501212;0;;;-0,000206;0,000206;0,000412
1376;7,501212;;;;;;7,501418;7,501212;0,000206;;;0,000206;0;-0,000206
1377;7,501418;;;;;;7,501418;7,501418;0;;;0;0;0
1378;7,501418;;;;;;7,501418;7,501418;0;;;0;0;0
1379;7,501418;;;;;;7,501418;7,501418;0;;;0;0;0
1380;7,501418;;;;;;7,501418;7,501418;0;;;-7,7E-05;7,7E-05;0,000154
1381;7,501418;;;;;;7,501495;7,501418;7,7E-05;;;-0,000476;0,000553;0,001029
1382;7,501495;;;;;;7,502048;7,501495;0,000553;;;-8,7E-05;0,00064;0,000727
1383;7,502048;;;;;;7,502688;7,502048;0,00064;;;0,00064;0;-0,00064
1384;7,502688;;;;;;7,502688;7,502688;0;;;0;0;0
1385;7,502688;;;;;;7,502688;7,502688;0;;;0;0;0
1386;7,502688;;;;;;7,502688;7,502688;0;;;0;0;0
1387;7,502688;;;;;;7,502688;7,502688;0;;;0;0;0
1388;7,502688;;;;;;7,502688;7,502688;0;;;0;0;0
1389;7,502688;;;;;;7,502688;7,502688;0;;;0;0;0
1390;7,502688;;;;;;7,502688;7,502688;0;;;0;0;0
